630,58;53,69
631,19;53,69
631,81;53,63
632,43;53,63
633,05;53,63
633,66;53,63
634,28;53,63
634,90;53,63
635,52;53,56
636,13;53,56
636,75;53,56
637,37;53,63
637,98;53,56
638,60;53,56
639,22;53,56
639,84;53,56
640,45;53,56
641,07;53,56
641,69;53,50
642,30;53,50
642,92;53,50
643,54;53,50
644,16;53,50
644,77;53,50
645,39;53,50
646,01;53,44
646,62;53,44
647,24;53,44
647,86;53,44
648,48;53,44
649,09;53,38
649,71;53,38
650,33;53,44
650,95;53,38
651,56;53,38
652,18;53,38
652,80;53,38
653,41;53,38
654,03;53,38
654,65;53,31
655,27;53,31
655,88;53,31
656,50;53,31
657,12;53,31
657,73;53,31
658,35;53,31
658,97;53,31
659,59;53,31
660,20;53,25
660,82;53,25
661,44;53,25
662,06;53,25
662,67;53,25
663,29;53,25
663,91;53,25
664,53;53,19
665,14;53,25
665,76;53,19
666,38;53,19
666,99;53,19
667,61;53,19
668,23;53,19
668,85;53,19
669,46;53,19
670,08;53,13
670,70;53,13
671,32;53,13
671,93;53,13
672,55;53,13
673,17;53,13
673,78;53,13
674,40;53,13
675,02;53,13
675,64;53,06
676,25;53,06
676,87;53,06
677,49;53,06
678,10;53,06
678,72;53,06
679,34;53,06
679,96;53,06
680,57;53,00
681,19;53,00
681,81;53,00
682,42;53,00
683,04;53,00
683,66;53,00
684,28;53,00
684,89;53,00
685,51;53,00
686,13;52,94
686,74;52,94
687,36;52,94
687,98;52,94
688,60;52,94
689,22;52,94
689,83;52,94
690,45;52,88
691,07;52,88
691,68;52,88
692,30;52,88
692,92;52,88
693,54;52,88
694,15;52,88
694,77;52,81
695,39;52,81
696,00;52,81
696,62;52,81
697,24;52,81
697,86;52,81
698,47;52,81
699,09;52,81
699,71;52,81
700,33;52,81
700,94;52,75
701,56;52,75
702,18;52,75
702,79;52,75
703,41;52,75
704,03;52,75
704,65;52,75
705,26;52,75
705,88;52,75
706,50;52,69
707,12;52,69
707,73;52,69
708,35;52,69
708,97;52,69
709,59;52,63
710,20;52,69
710,82;52,63
711,44;52,63
712,05;52,63
712,67;52,63
713,29;52,63
713,91;52,63
714,52;52,56
715,14;52,63
715,76;52,56
716,37;52,63
716,99;52,56
717,61;52,56
718,23;52,56
718,84;52,56
719,46;52,56
720,08;52,50
720,70;52,50
721,31;52,50
721,93;52,50
722,55;52,50
723,16;52,50
723,78;52,50
724,40;52,50
725,02;52,50
725,63;52,44
726,25;52,44
726,87;52,44
727,48;52,44
728,10;52,44
728,72;52,44
729,34;52,44
729,95;52,44
730,57;52,44
731,19;52,38
731,81;52,44
732,42;52,38
733,04;52,38
733,66;52,38
734,27;52,38
734,89;52,38
735,51;52,38
736,13;52,38
736,74;52,31
737,36;52,38
737,98;52,31
738,60;52,31
739,21;52,31
739,83;52,31
740,45;52,31
741,07;52,31
741,68;52,31
742,30;52,25
742,92;52,25
743,53;52,25
744,15;52,25
744,77;52,25
745,39;52,25
746,00;52,25
746,62;52,25
747,24;52,19
747,85;52,19
748,47;52,19
749,09;52,19
749,71;52,19
750,32;52,19
750,94;52,19
751,56;52,19
752,18;52,19
752,79;52,19
753,41;52,19
754,03;52,13
754,65;52,13
755,26;52,13
755,88;52,13
756,50;52,13
757,11;52,13
757,73;52,13
758,35;52,06
758,97;52,06
759,58;52,06
760,20;52,06
760,82;52,06
761,44;52,06
762,05;52,06
762,67;52,06
763,29;52,06
763,91;52,06
764,52;52,00
765,14;52,00
765,76;52,00
766,37;52,00
766,99;52,00
767,61;52,00
768,23;52,00
768,84;51,94
769,46;51,94
770,08;51,94
770,70;51,94
771,31;51,94
771,93;51,94
772,55;51,94
773,16;51,94
773,78;51,94
774,40;51,88
775,02;51,88
775,63;51,88
776,25;51,88
776,87;51,88
777,49;51,88
778,10;51,88
778,72;51,88
779,34;51,88
779,96;51,81
780,57;51,88
